time_s,V_L1_V
0.00555138784696174,1.0936614557055935
0.005626406601650412,1.1035622372420426
0.0057014253563390845,1.1127118174080197
0.005776444111027757,1.1210888100364005
0.005851462865716429,1.128672343918343
0.005926481620405101,1.1354420834035408
0.006001500375093774,1.1413782486503343
0.006076519129782446,1.1464616355094517
0.006151537884471117,1.1506736350254052
0.00622655663915979,1.1539962525397929
0.006301575393848462,1.1564121263810327
0.006376594148537134,1.1579045461253177
0.0064516129032258064,1.1584574704138602
0.006526631657914478,1.1580555443117933
0.00660165041260315,1.1566841161943897
0.006676669167291822,1.1543292541465808
0.006751687921980495,1.1509777618620787
0.006826706676669168,1.1466171940287333
0.006901725431357839,1.1412358711871116
0.0069767441860465115,1.1348228940496263
0.007051762940735184,1.1273681572679155
0.007126781695423856,1.1188623626365415
0.0072018004501125275,1.1092970317214552
0.0072768192048012,1.0986645179020706
0.007351837959489872,1.0869580178161884
0.007426856714178544,1.07417158219741
0.007501875468867217,1.0603001260951062
0.007576894223555888,1.0453394384674213
0.00765191297824456,1.0292861911382252
0.007726931732933233,1.0121379471093637
0.007801950487621906,0.9938931682199974
0.007876969242310577,0.9745512221452776
0.00795198799699925,0.9541123887270545
0.008027006751687922,0.9325778656297841
0.008102025506376594,0.909949773315262
0.008177044261065265,0.8862311593302878
0.008252063015753939,0.8614260019018489
0.008327081770442609,0.8355392128348831
0.008402100525131283,0.8085766397081756
0.008477119279819955,0.7805450673644431
0.008552138034508626,0.7514522186911281
0.0086271567891973,0.721306754688966
0.00870217554388597,0.6901182738258506
0.008777194298574644,0.6578973106740439
0.008852213053263315,0.6246553338292997
0.008927231807951987,0.5904047431109303
0.00900225056264066,0.5551588660424329
0.009077269317329332,0.5189319536127144
0.009152288072018004,0.48173917531855
0.009227306826706676,0.4435966134893543
0.009302325581395347,0.4045212568959211
0.009377344336084021,0.36453099364523434
0.009452363090772693,0.32364460336404577
0.009527381845461366,0.28188174867433713
0.009602400600150038,0.23926296596437632
0.009677419354838708,0.19580965545954718
0.009752438109527382,0.151544070597627
0.009827456864216053,0.10648930671375352
0.009902475618904727,0.060669289040731
0.009977494373593397,0.014108760030935375
0.01005251312828207,-0.03316673399352184
0.010127531882970742,-0.08113085685514763
0.010202550637659414,-0.12975649719226226
0.010277569392348087,-0.1790157837788654
0.010352588147036759,-0.22888010148451565
0.010427606901725431,-0.27932010786508404
0.010502625656414103,-0.33030575037480064
0.010577644411102776,-0.3818062841894996
0.010652663165791448,-0.433790290630558
0.01072768192048012,-0.48622569617853784
0.01080270067516879,-0.5390797920650904
0.010877719429857465,-0.5923192544312877
0.010952738184546135,-0.6459101650400243
0.01102775693923481,-0.6998180325298347
0.01110277569392348,-0.7540078141968949
0.011177794448612152,-0.8084439382917376
0.011252813203300824,-0.8630903268166541
0.011327831957989497,-0.9179104188094699
0.011402850712678169,-0.972867194098955
0.011477869467366841,-1.0279231975167433
0.011552888222055514,-1.0830405635503044
0.011627906976744186,-1.1381810414211293
0.011702925731432858,-1.1933060205719448
0.01177794448612153,-1.2483765565464664
0.011852963240810203,-1.3033533972448235
0.011927981995498873,-1.3581970095375318
0.012003000750187547,-1.4128676062205499
0.012078019504876218,-1.4673251732936472
0.012153038259564892,-1.5215294975441178
0.012228057014253562,-1.5754401944174565
0.012303075768942235,-1.6290167361565342
0.012378094523630907,-1.6822184801903932
0.01245311327831958,-1.735004697753689
0.012528132033008253,-1.7873346027174848
0.012603150787696924,-1.839167380611956
0.012678169542385596,-1.8904622178213597
0.012753188297074268,-1.9411783309313828
0.01282820705176294,-1.99127499620892
0.012903225806451613,-2.040711579194061
